duration_in_minutes,total_cases_produced_for_day,total_cases_shipped_for_day,line_LOU1,line_LOU2,line_LOU3,line_LOU4,line_LOU5,item_type_SHRF,item_type_LABL,storage_location_type_RSR,storage_location_type_SSR
17.68,83716.0,204064,0,0,1,0,0,1,0,1,0
17.68,30310.0,204064,0,0,1,0,0,1,0,1,0
17.68,748781.0,204064,0,0,1,0,0,1,0,1,0
17.68,41753.0,204064,0,0,1,0,0,1,0,1,0
12.32,82590.0,267194,0,0,1,0,0,1,0,0,1
12.32,53256.0,267194,0,0,1,0,0,1,0,0,1
12.32,648232.0,267194,0,0,1,0,0,1,0,0,1
8.52,82590.0,267194,0,0,1,0,0,1,0,0,1
8.52,53256.0,267194,0,0,1,0,0,1,0,0,1
8.52,648232.0,267194,0,0,1,0,0,1,0,0,1
10.25,82590.0,267194,0,1,0,0,0,1,0,0,1
10.25,53256.0,267194,0,1,0,0,0,1,0,0,1
10.25,648232.0,267194,0,1,0,0,0,1,0,0,1
8.92,82590.0,267194,0,0,1,0,0,1,0,0,1
8.92,53256.0,267194,0,0,1,0,0,1,0,0,1
8.92,648232.0,267194,0,0,1,0,0,1,0,0,1
10.87,82590.0,267194,0,1,0,0,0,1,0,0,1
10.87,53256.0,267194,0,1,0,0,0,1,0,0,1
10.87,648232.0,267194,0,1,0,0,0,1,0,0,1
9.55,96939.0,206832,0,0,1,0,0,1,0,1,0
9.55,78097.0,206832,0,0,1,0,0,1,0,1,0
9.55,38680.0,206832,0,0,1,0,0,1,0,1,0
9.55,157483.0,206832,0,0,1,0,0,1,0,1,0
11.65,96939.0,206832,0,1,0,0,0,1,0,1,0
11.65,78097.0,206832,0,1,0,0,0,1,0,1,0
11.65,38680.0,206832,0,1,0,0,0,1,0,1,0
11.65,157483.0,206832,0,1,0,0,0,1,0,1,0
14.58,41192.0,209983,0,1,0,0,0,1,0,1,0
14.58,50879.0,209983,0,1,0,0,0,1,0,1,0
14.58,44676.0,209983,0,1,0,0,0,1,0,1,0
14.58,85957.0,209983,0,1,0,0,0,1,0,1,0
6.73,222383.0,197234,0,1,0,0,0,1,0,0,1
6.73,70718.0,197234,0,1,0,0,0,1,0,0,1
6.73,34032.0,197234,0,1,0,0,0,1,0,0,1
6.73,1227741.0,197234,0,1,0,0,0,1,0,0,1
10.08,222383.0,197234,0,1,0,0,0,1,0,0,1
10.08,70718.0,197234,0,1,0,0,0,1,0,0,1
10.08,34032.0,197234,0,1,0,0,0,1,0,0,1
10.08,1227741.0,197234,0,1,0,0,0,1,0,0,1
8.2,0.0,209805,0,1,0,0,0,1,0,0,1
8.2,65079.0,209805,0,1,0,0,0,1,0,0,1
6.37,0.0,209805,0,1,0,0,0,1,0,1,0
6.37,65079.0,209805,0,1,0,0,0,1,0,1,0
6.05,0.0,209805,0,1,0,0,0,1,0,1,0
6.05,65079.0,209805,0,1,0,0,0,1,0,1,0
12.17,0.0,178419,0,1,0,0,0,1,0,1,0
12.17,85963.0,178419,0,1,0,0,0,1,0,1,0
142.8,140980.0,229346,0,1,0,0,0,1,0,0,1
142.8,53813.0,229346,0,1,0,0,0,1,0,0,1
142.8,1004256.0,229346,0,1,0,0,0,1,0,0,1
142.8,73403.0,229346,0,1,0,0,0,1,0,0,1
115.47,140980.0,229346,0,1,0,0,0,1,0,0,1
115.47,53813.0,229346,0,1,0,0,0,1,0,0,1
115.47,1004256.0,229346,0,1,0,0,0,1,0,0,1
115.47,73403.0,229346,0,1,0,0,0,1,0,0,1
80.65,32875.0,231866,0,1,0,0,0,1,0,0,1
80.65,877888.0,231866,0,1,0,0,0,1,0,0,1
35.2,59918.0,201002,0,0,1,0,0,1,0,1,0
35.2,36344.0,201002,0,0,1,0,0,1,0,1,0
35.2,59082.0,201002,0,0,1,0,0,1,0,1,0
14.48,59918.0,201002,0,0,1,0,0,1,0,0,1
14.48,36344.0,201002,0,0,1,0,0,1,0,0,1
14.48,59082.0,201002,0,0,1,0,0,1,0,0,1
14.98,48593.0,191428,0,0,1,0,0,1,0,0,1
14.98,84107.0,191428,0,0,1,0,0,1,0,0,1
14.98,159124.0,191428,0,0,1,0,0,1,0,0,1
14.98,172896.0,191428,0,0,1,0,0,1,0,0,1
9.2,48593.0,191428,0,0,1,0,0,1,0,0,1
9.2,84107.0,191428,0,0,1,0,0,1,0,0,1
9.2,159124.0,191428,0,0,1,0,0,1,0,0,1
9.2,172896.0,191428,0,0,1,0,0,1,0,0,1
6.62,0.0,178419,0,1,0,0,0,1,0,0,1
6.62,85963.0,178419,0,1,0,0,0,1,0,0,1
39.55,0.0,144816,0,0,1,0,0,1,0,0,1
39.55,76698.0,144816,0,0,1,0,0,1,0,0,1
20.2,0.0,144816,0,1,0,0,0,1,0,1,0
20.2,76698.0,144816,0,1,0,0,0,1,0,1,0
13.6,62543.0,211872,0,1,0,0,0,1,0,0,1
13.6,66080.0,211872,0,1,0,0,0,1,0,0,1
13.6,28380.0,211872,0,1,0,0,0,1,0,0,1
13.6,299896.0,211872,0,1,0,0,0,1,0,0,1
7.18,62543.0,211872,0,1,0,0,0,1,0,0,1
7.18,66080.0,211872,0,1,0,0,0,1,0,0,1
7.18,28380.0,211872,0,1,0,0,0,1,0,0,1
7.18,299896.0,211872,0,1,0,0,0,1,0,0,1
113.17,142897.0,214413,0,0,1,0,0,1,0,1,0
113.17,32336.0,214413,0,0,1,0,0,1,0,1,0
113.17,71780.0,214413,0,0,1,0,0,1,0,1,0
113.17,762022.0,214413,0,0,1,0,0,1,0,1,0
43.27,142897.0,214413,0,0,1,0,0,1,0,0,1
43.27,32336.0,214413,0,0,1,0,0,1,0,0,1
43.27,71780.0,214413,0,0,1,0,0,1,0,0,1
43.27,762022.0,214413,0,0,1,0,0,1,0,0,1
16.78,142897.0,214413,0,0,1,0,0,1,0,0,1
16.78,32336.0,214413,0,0,1,0,0,1,0,0,1
16.78,71780.0,214413,0,0,1,0,0,1,0,0,1
16.78,762022.0,214413,0,0,1,0,0,1,0,0,1
105.98,34658.0,205616,0,1,0,0,0,1,0,1,0
105.98,23569.0,205616,0,1,0,0,0,1,0,1,0
105.98,919072.0,205616,0,1,0,0,0,1,0,1,0
105.98,48544.0,205616,0,1,0,0,0,1,0,1,0
23.7,0.0,180048,0,1,0,0,0,1,0,1,0
23.7,73303.0,180048,0,1,0,0,0,1,0,1,0
23.7,75964.0,180048,0,1,0,0,0,1,0,1,0
23.7,714912.0,180048,0,1,0,0,0,1,0,1,0
23.7,56027.0,180048,0,1,0,0,0,1,0,1,0
24.52,48593.0,191428,0,0,1,0,0,1,0,0,1
24.52,84107.0,191428,0,0,1,0,0,1,0,0,1
24.52,159124.0,191428,0,0,1,0,0,1,0,0,1
24.52,172896.0,191428,0,0,1,0,0,1,0,0,1
12.98,48593.0,191428,0,1,0,0,0,1,0,1,0
12.98,84107.0,191428,0,1,0,0,0,1,0,1,0
12.98,159124.0,191428,0,1,0,0,0,1,0,1,0
12.98,172896.0,191428,0,1,0,0,0,1,0,1,0
8.48,48593.0,191428,0,1,0,0,0,1,0,1,0
8.48,84107.0,191428,0,1,0,0,0,1,0,1,0
8.48,159124.0,191428,0,1,0,0,0,1,0,1,0
8.48,172896.0,191428,0,1,0,0,0,1,0,1,0
10.53,46582.0,240612,0,1,0,0,0,1,0,1,0
10.53,55472.0,240612,0,1,0,0,0,1,0,1,0
10.53,301266.0,240612,0,1,0,0,0,1,0,1,0
6.53,46582.0,240612,0,1,0,0,0,1,0,1,0
6.53,55472.0,240612,0,1,0,0,0,1,0,1,0
6.53,301266.0,240612,0,1,0,0,0,1,0,1,0
12.75,49208.0,275884,0,0,1,0,0,1,0,1,0
12.75,63462.0,275884,0,0,1,0,0,1,0,1,0
12.75,400139.0,275884,0,0,1,0,0,1,0,1,0
12.75,70451.0,275884,0,0,1,0,0,1,0,1,0
11.35,89501.0,252955,0,1,0,0,0,1,0,1,0
11.35,31398.0,252955,0,1,0,0,0,1,0,1,0
11.35,131450.0,252955,0,1,0,0,0,1,0,1,0
11.65,89501.0,252955,0,1,0,0,0,1,0,0,1
11.65,31398.0,252955,0,1,0,0,0,1,0,0,1
11.65,131450.0,252955,0,1,0,0,0,1,0,0,1
45.13,89501.0,252955,0,1,0,0,0,1,0,0,1
45.13,31398.0,252955,0,1,0,0,0,1,0,0,1
45.13,131450.0,252955,0,1,0,0,0,1,0,0,1
14.13,89501.0,252955,0,1,0,0,0,1,0,1,0
14.13,31398.0,252955,0,1,0,0,0,1,0,1,0
14.13,131450.0,252955,0,1,0,0,0,1,0,1,0
44.13,142897.0,214413,0,0,1,0,0,1,0,0,1
44.13,32336.0,214413,0,0,1,0,0,1,0,0,1
44.13,71780.0,214413,0,0,1,0,0,1,0,0,1
44.13,762022.0,214413,0,0,1,0,0,1,0,0,1
8.07,89806.0,185288,0,0,1,0,0,1,0,0,1
8.07,62578.0,185288,0,0,1,0,0,1,0,0,1
8.07,400224.0,185288,0,0,1,0,0,1,0,0,1
10.32,0.0,180048,0,1,0,0,0,1,0,1,0
10.32,73303.0,180048,0,1,0,0,0,1,0,1,0
10.32,75964.0,180048,0,1,0,0,0,1,0,1,0
10.32,714912.0,180048,0,1,0,0,0,1,0,1,0
10.32,56027.0,180048,0,1,0,0,0,1,0,1,0
12.5,0.0,180048,0,0,1,0,0,1,0,1,0
12.5,73303.0,180048,0,0,1,0,0,1,0,1,0
12.5,75964.0,180048,0,0,1,0,0,1,0,1,0
12.5,714912.0,180048,0,0,1,0,0,1,0,1,0
12.5,56027.0,180048,0,0,1,0,0,1,0,1,0
21.2,69497.0,186356,0,1,0,0,0,1,0,0,1
21.2,53670.0,186356,0,1,0,0,0,1,0,0,1
21.2,752224.0,186356,0,1,0,0,0,1,0,0,1
18.33,0.0,148731,0,1,0,0,0,1,0,1,0
18.33,60432.0,148731,0,1,0,0,0,1,0,1,0
18.33,13456.0,148731,0,1,0,0,0,1,0,1,0
18.33,722884.0,148731,0,1,0,0,0,1,0,1,0
18.33,25369.0,148731,0,1,0,0,0,1,0,1,0
7.13,0.0,148731,0,1,0,0,0,1,0,1,0
7.13,60432.0,148731,0,1,0,0,0,1,0,1,0
7.13,13456.0,148731,0,1,0,0,0,1,0,1,0
7.13,722884.0,148731,0,1,0,0,0,1,0,1,0
7.13,25369.0,148731,0,1,0,0,0,1,0,1,0
6.7,52045.0,169380,0,1,0,0,0,1,0,0,1
6.7,100034.0,169380,0,1,0,0,0,1,0,0,1
6.7,57819.0,169380,0,1,0,0,0,1,0,0,1
10.2,52045.0,169380,0,1,0,0,0,1,0,1,0
10.2,100034.0,169380,0,1,0,0,0,1,0,1,0
10.2,57819.0,169380,0,1,0,0,0,1,0,1,0
15.72,49321.0,128712,0,1,0,0,0,1,0,1,0
15.72,71092.0,128712,0,1,0,0,0,1,0,1,0
15.72,721600.0,128712,0,1,0,0,0,1,0,1,0
15.72,47873.0,128712,0,1,0,0,0,1,0,1,0
7.83,49321.0,128712,0,1,0,0,0,1,0,1,0
7.83,71092.0,128712,0,1,0,0,0,1,0,1,0
7.83,721600.0,128712,0,1,0,0,0,1,0,1,0
7.83,47873.0,128712,0,1,0,0,0,1,0,1,0
10.67,49321.0,128712,0,1,0,0,0,1,0,1,0
10.67,71092.0,128712,0,1,0,0,0,1,0,1,0
10.67,721600.0,128712,0,1,0,0,0,1,0,1,0
10.67,47873.0,128712,0,1,0,0,0,1,0,1,0
11.92,49321.0,128712,0,0,1,0,0,1,0,1,0
11.92,71092.0,128712,0,0,1,0,0,1,0,1,0
11.92,721600.0,128712,0,0,1,0,0,1,0,1,0
11.92,47873.0,128712,0,0,1,0,0,1,0,1,0
5.93,0.0,168936,0,1,0,0,0,1,0,0,1
5.93,57506.0,168936,0,1,0,0,0,1,0,0,1
5.93,39472.0,168936,0,1,0,0,0,1,0,0,1
5.93,580800.0,168936,0,1,0,0,0,1,0,0,1
6.65,0.0,168936,0,0,1,0,0,1,0,1,0
6.65,57506.0,168936,0,0,1,0,0,1,0,1,0
6.65,39472.0,168936,0,0,1,0,0,1,0,1,0
6.65,580800.0,168936,0,0,1,0,0,1,0,1,0
8.02,0.0,168936,0,1,0,0,0,1,0,0,1
8.02,57506.0,168936,0,1,0,0,0,1,0,0,1
8.02,39472.0,168936,0,1,0,0,0,1,0,0,1
8.02,580800.0,168936,0,1,0,0,0,1,0,0,1
7.1,0.0,168936,0,1,0,0,0,1,0,0,1
7.1,57506.0,168936,0,1,0,0,0,1,0,0,1
7.1,39472.0,168936,0,1,0,0,0,1,0,0,1
7.1,580800.0,168936,0,1,0,0,0,1,0,0,1
8.78,106756.0,217322,0,1,0,0,0,1,0,0,1
8.78,53237.0,217322,0,1,0,0,0,1,0,0,1
8.78,83314.0,217322,0,1,0,0,0,1,0,0,1
8.78,347776.0,217322,0,1,0,0,0,1,0,0,1
8.78,95766.0,217322,0,1,0,0,0,1,0,0,1
9.98,106756.0,217322,0,1,0,0,0,1,0,1,0
9.98,53237.0,217322,0,1,0,0,0,1,0,1,0
9.98,83314.0,217322,0,1,0,0,0,1,0,1,0
9.98,347776.0,217322,0,1,0,0,0,1,0,1,0
9.98,95766.0,217322,0,1,0,0,0,1,0,1,0
18.87,69722.0,253430,0,1,0,0,0,1,0,1,0
18.87,107490.0,253430,0,1,0,0,0,1,0,1,0
18.87,599819.0,253430,0,1,0,0,0,1,0,1,0
23.2,69722.0,253430,0,1,0,0,0,1,0,0,1
23.2,107490.0,253430,0,1,0,0,0,1,0,0,1
23.2,599819.0,253430,0,1,0,0,0,1,0,0,1
8.52,59226.0,176312,0,0,1,0,0,1,0,0,1
8.52,59492.0,176312,0,0,1,0,0,1,0,0,1
8.52,781088.0,176312,0,0,1,0,0,1,0,0,1
56.97,84823.0,189901,0,1,0,0,0,1,0,1,0
56.97,29164.0,189901,0,1,0,0,0,1,0,1,0
56.97,65846.0,189901,0,1,0,0,0,1,0,1,0
56.97,842336.0,189901,0,1,0,0,0,1,0,1,0
7.7,16674.0,278442,0,1,0,0,0,1,0,1,0
7.7,65342.0,278442,0,1,0,0,0,1,0,1,0
7.7,109382.0,278442,0,1,0,0,0,1,0,1,0
7.7,5066.0,278442,0,1,0,0,0,1,0,1,0
7.7,44903.0,278442,0,1,0,0,0,1,0,1,0
6.45,16674.0,278442,0,1,0,0,0,1,0,1,0
6.45,65342.0,278442,0,1,0,0,0,1,0,1,0
6.45,109382.0,278442,0,1,0,0,0,1,0,1,0
6.45,5066.0,278442,0,1,0,0,0,1,0,1,0
6.45,44903.0,278442,0,1,0,0,0,1,0,1,0
17.93,127648.0,206744,0,1,0,0,0,1,0,0,1
17.93,115167.0,206744,0,1,0,0,0,1,0,0,1
17.93,74030.0,206744,0,1,0,0,0,1,0,0,1
17.93,251975.0,206744,0,1,0,0,0,1,0,0,1
17.93,28851.0,206744,0,1,0,0,0,1,0,0,1
9.62,68651.0,179460,0,1,0,0,0,1,0,0,1
9.62,15440.0,179460,0,1,0,0,0,1,0,0,1
9.62,400576.0,179460,0,1,0,0,0,1,0,0,1
151.92,56776.0,224910,0,1,0,0,0,1,0,1,0
151.92,104901.0,224910,0,1,0,0,0,1,0,1,0
151.92,47959.0,224910,0,1,0,0,0,1,0,1,0
42.23,56776.0,224910,0,1,0,0,0,1,0,0,1
42.23,104901.0,224910,0,1,0,0,0,1,0,0,1
42.23,47959.0,224910,0,1,0,0,0,1,0,0,1
13.73,18688.0,239511,0,1,0,0,0,1,0,1,0
13.73,73925.0,239511,0,1,0,0,0,1,0,1,0
13.73,65268.0,239511,0,1,0,0,0,1,0,1,0
13.73,956384.0,239511,0,1,0,0,0,1,0,1,0
13.73,25327.0,239511,0,1,0,0,0,1,0,1,0
6.15,18688.0,239511,0,1,0,0,0,1,0,1,0
6.15,73925.0,239511,0,1,0,0,0,1,0,1,0
6.15,65268.0,239511,0,1,0,0,0,1,0,1,0
6.15,956384.0,239511,0,1,0,0,0,1,0,1,0
6.15,25327.0,239511,0,1,0,0,0,1,0,1,0
49.15,143985.0,193584,0,1,0,0,0,1,0,0,1
49.15,59104.0,193584,0,1,0,0,0,1,0,0,1
49.15,108484.0,193584,0,1,0,0,0,1,0,0,1
20.92,143985.0,193584,0,1,0,0,0,1,0,0,1
20.92,59104.0,193584,0,1,0,0,0,1,0,0,1
20.92,108484.0,193584,0,1,0,0,0,1,0,0,1
38.5,143985.0,193584,0,1,0,0,0,1,0,0,1
38.5,59104.0,193584,0,1,0,0,0,1,0,0,1
38.5,108484.0,193584,0,1,0,0,0,1,0,0,1
56.37,58940.0,267611,0,1,0,0,0,1,0,0,1
56.37,95930.0,267611,0,1,0,0,0,1,0,0,1
16.67,58940.0,267611,0,1,0,0,0,1,0,0,1
16.67,95930.0,267611,0,1,0,0,0,1,0,0,1
64.83,58940.0,267611,0,1,0,0,0,1,0,0,1
64.83,95930.0,267611,0,1,0,0,0,1,0,0,1
33.65,58940.0,267611,0,1,0,0,0,1,0,0,1
33.65,95930.0,267611,0,1,0,0,0,1,0,0,1
8.48,145194.0,257815,0,1,0,0,0,1,0,1,0
8.48,71009.0,257815,0,1,0,0,0,1,0,1,0
8.48,39360.0,257815,0,1,0,0,0,1,0,1,0
8.48,380864.0,257815,0,1,0,0,0,1,0,1,0
8.48,0.0,257815,0,1,0,0,0,1,0,1,0
10.47,145194.0,257815,0,1,0,0,0,1,0,0,1
10.47,71009.0,257815,0,1,0,0,0,1,0,0,1
10.47,39360.0,257815,0,1,0,0,0,1,0,0,1
10.47,380864.0,257815,0,1,0,0,0,1,0,0,1
10.47,0.0,257815,0,1,0,0,0,1,0,0,1
10.83,145194.0,257815,0,1,0,0,0,1,0,1,0
10.83,71009.0,257815,0,1,0,0,0,1,0,1,0
10.83,39360.0,257815,0,1,0,0,0,1,0,1,0
10.83,380864.0,257815,0,1,0,0,0,1,0,1,0
10.83,0.0,257815,0,1,0,0,0,1,0,1,0
25.65,145194.0,257815,0,1,0,0,0,1,0,1,0
25.65,71009.0,257815,0,1,0,0,0,1,0,1,0
25.65,39360.0,257815,0,1,0,0,0,1,0,1,0
25.65,380864.0,257815,0,1,0,0,0,1,0,1,0
25.65,0.0,257815,0,1,0,0,0,1,0,1,0
23.17,178223.0,224064,0,0,1,0,0,1,0,1,0
23.17,47901.0,224064,0,0,1,0,0,1,0,1,0
23.17,50876.0,224064,0,0,1,0,0,1,0,1,0
23.17,550880.0,224064,0,0,1,0,0,1,0,1,0
7.95,51508.0,179910,0,1,0,0,0,1,0,0,1
7.95,88410.0,179910,0,1,0,0,0,1,0,0,1
7.95,478174.0,179910,0,1,0,0,0,1,0,0,1
7.95,32716.0,179910,0,1,0,0,0,1,0,0,1
11.17,51508.0,179910,0,1,0,0,0,1,0,0,1
11.17,88410.0,179910,0,1,0,0,0,1,0,0,1
11.17,478174.0,179910,0,1,0,0,0,1,0,0,1
11.17,32716.0,179910,0,1,0,0,0,1,0,0,1
9.5,51508.0,179910,0,1,0,0,0,1,0,1,0
9.5,88410.0,179910,0,1,0,0,0,1,0,1,0
9.5,478174.0,179910,0,1,0,0,0,1,0,1,0
9.5,32716.0,179910,0,1,0,0,0,1,0,1,0
18.38,51508.0,179910,0,1,0,0,0,1,0,0,1
18.38,88410.0,179910,0,1,0,0,0,1,0,0,1
18.38,478174.0,179910,0,1,0,0,0,1,0,0,1
18.38,32716.0,179910,0,1,0,0,0,1,0,0,1
10.32,51508.0,179910,0,1,0,0,0,1,0,0,1
10.32,88410.0,179910,0,1,0,0,0,1,0,0,1
10.32,478174.0,179910,0,1,0,0,0,1,0,0,1
10.32,32716.0,179910,0,1,0,0,0,1,0,0,1
22.45,56776.0,224910,0,1,0,0,0,1,0,1,0
22.45,104901.0,224910,0,1,0,0,0,1,0,1,0
22.45,47959.0,224910,0,1,0,0,0,1,0,1,0
6.02,64783.0,221628,0,1,0,0,0,1,0,1,0
6.02,73109.0,221628,0,1,0,0,0,1,0,1,0
6.02,101130.0,221628,0,1,0,0,0,1,0,1,0
6.02,881760.0,221628,0,1,0,0,0,1,0,1,0
44.07,29894.0,216132,0,1,0,0,0,1,0,1,0
44.07,57832.0,216132,0,1,0,0,0,1,0,1,0
44.07,508247.0,216132,0,1,0,0,0,1,0,1,0
44.07,54768.0,216132,0,1,0,0,0,1,0,1,0
16.9,19617.0,217792,0,1,0,0,0,1,0,0,1
16.9,75823.0,217792,0,1,0,0,0,1,0,0,1
16.9,49842.0,217792,0,1,0,0,0,1,0,0,1
16.9,1224608.0,217792,0,1,0,0,0,1,0,0,1
29.17,116348.0,200564,0,1,0,0,0,1,0,1,0
29.17,31659.0,200564,0,1,0,0,0,1,0,1,0
29.17,19006.0,200564,0,1,0,0,0,1,0,1,0
29.17,312178.0,200564,0,1,0,0,0,1,0,1,0
11.72,116348.0,200564,0,1,0,0,0,1,0,1,0
11.72,31659.0,200564,0,1,0,0,0,1,0,1,0
11.72,19006.0,200564,0,1,0,0,0,1,0,1,0
11.72,312178.0,200564,0,1,0,0,0,1,0,1,0
26.18,116348.0,200564,0,1,0,0,0,1,0,0,1
26.18,31659.0,200564,0,1,0,0,0,1,0,0,1
26.18,19006.0,200564,0,1,0,0,0,1,0,0,1
26.18,312178.0,200564,0,1,0,0,0,1,0,0,1
40.93,52683.0,128304,0,1,0,0,0,1,0,1,0
40.93,46814.0,128304,0,1,0,0,0,1,0,1,0
40.93,59730.0,128304,0,1,0,0,0,1,0,1,0
8.73,97525.0,194494,0,1,0,0,0,1,0,0,1
8.73,58868.0,194494,0,1,0,0,0,1,0,0,1
8.73,48664.0,194494,0,1,0,0,0,1,0,0,1
8.73,1241504.0,194494,0,1,0,0,0,1,0,0,1
22.28,20232.0,229542,0,1,0,0,0,1,0,1,0
22.28,117982.0,229542,0,1,0,0,0,1,0,1,0
22.28,377771.0,229542,0,1,0,0,0,1,0,1,0
22.28,45736.0,229542,0,1,0,0,0,1,0,1,0
24.75,20232.0,229542,0,1,0,0,0,1,0,1,0
24.75,117982.0,229542,0,1,0,0,0,1,0,1,0
24.75,377771.0,229542,0,1,0,0,0,1,0,1,0
24.75,45736.0,229542,0,1,0,0,0,1,0,1,0
6.83,20232.0,229542,0,1,0,0,0,1,0,1,0
6.83,117982.0,229542,0,1,0,0,0,1,0,1,0
6.83,377771.0,229542,0,1,0,0,0,1,0,1,0
6.83,45736.0,229542,0,1,0,0,0,1,0,1,0
8.18,147362.0,211739,0,1,0,0,0,1,0,0,1
8.18,31580.0,211739,0,1,0,0,0,1,0,0,1
8.18,409372.0,211739,0,1,0,0,0,1,0,0,1
8.18,134660.0,211739,0,1,0,0,0,1,0,0,1
8.6,28960.0,195284,0,1,0,0,0,1,0,1,0
8.6,56066.0,195284,0,1,0,0,0,1,0,1,0
8.6,64768.0,195284,0,1,0,0,0,1,0,1,0
8.6,710688.0,195284,0,1,0,0,0,1,0,1,0
8.6,129489.0,195284,0,1,0,0,0,1,0,1,0
11.98,43059.0,159566,0,1,0,0,0,1,0,0,1
11.98,35497.0,159566,0,1,0,0,0,1,0,0,1
11.98,70770.0,159566,0,1,0,0,0,1,0,0,1
11.98,1058112.0,159566,0,1,0,0,0,1,0,0,1
54.2,53984.0,6120,0,1,0,0,0,1,0,0,1
75.17,53984.0,6120,0,1,0,0,0,1,0,1,0
57.15,13630.0,127452,0,1,0,0,0,1,0,1,0
57.15,113632.0,127452,0,1,0,0,0,1,0,1,0
57.15,87296.0,127452,0,1,0,0,0,1,0,1,0
38.28,13630.0,127452,0,1,0,0,0,1,0,1,0
38.28,113632.0,127452,0,1,0,0,0,1,0,1,0
38.28,87296.0,127452,0,1,0,0,0,1,0,1,0
26.85,13630.0,127452,0,1,0,0,0,1,0,1,0
26.85,113632.0,127452,0,1,0,0,0,1,0,1,0
26.85,87296.0,127452,0,1,0,0,0,1,0,1,0
21.35,20505.0,208200,0,1,0,0,0,1,0,0,1
21.35,55490.0,208200,0,1,0,0,0,1,0,0,1
21.35,56524.0,208200,0,1,0,0,0,1,0,0,1
21.35,74617.0,208200,0,1,0,0,0,1,0,0,1
27.85,20505.0,208200,0,0,1,0,0,1,0,1,0
27.85,55490.0,208200,0,0,1,0,0,1,0,1,0
27.85,56524.0,208200,0,0,1,0,0,1,0,1,0
27.85,74617.0,208200,0,0,1,0,0,1,0,1,0
26.35,26442.0,243396,0,0,1,0,0,1,0,1,0
26.35,71768.0,243396,0,0,1,0,0,1,0,1,0
26.35,69720.0,243396,0,0,1,0,0,1,0,1,0
26.35,1359.0,243396,0,0,1,0,0,1,0,1,0
23.8,26442.0,243396,0,1,0,0,0,1,0,0,1
23.8,71768.0,243396,0,1,0,0,0,1,0,0,1
23.8,69720.0,243396,0,1,0,0,0,1,0,0,1
23.8,1359.0,243396,0,1,0,0,0,1,0,0,1
9.98,26442.0,243396,0,1,0,0,0,1,0,0,1
9.98,71768.0,243396,0,1,0,0,0,1,0,0,1
9.98,69720.0,243396,0,1,0,0,0,1,0,0,1
9.98,1359.0,243396,0,1,0,0,0,1,0,0,1
11.97,26442.0,243396,0,1,0,0,0,1,0,0,1
11.97,71768.0,243396,0,1,0,0,0,1,0,0,1
11.97,69720.0,243396,0,1,0,0,0,1,0,0,1
11.97,1359.0,243396,0,1,0,0,0,1,0,0,1
12.1,147362.0,211739,0,1,0,0,0,1,0,1,0
12.1,31580.0,211739,0,1,0,0,0,1,0,1,0
12.1,409372.0,211739,0,1,0,0,0,1,0,1,0
12.1,134660.0,211739,0,1,0,0,0,1,0,1,0
136.3,71975.0,193928,0,1,0,0,0,1,0,1,0
136.3,86120.0,193928,0,1,0,0,0,1,0,1,0
136.3,19212.0,193928,0,1,0,0,0,1,0,1,0
10.95,71975.0,193928,0,1,0,0,0,1,0,1,0
10.95,86120.0,193928,0,1,0,0,0,1,0,1,0
10.95,19212.0,193928,0,1,0,0,0,1,0,1,0
7.18,55395.0,246674,0,1,0,0,0,1,0,0,1
7.18,18152.0,246674,0,1,0,0,0,1,0,0,1
7.18,508802.0,246674,0,1,0,0,0,1,0,0,1
7.18,58696.0,246674,0,1,0,0,0,1,0,0,1
8.57,55395.0,246674,0,1,0,0,0,1,0,1,0
8.57,18152.0,246674,0,1,0,0,0,1,0,1,0
8.57,508802.0,246674,0,1,0,0,0,1,0,1,0
8.57,58696.0,246674,0,1,0,0,0,1,0,1,0
9.42,33167.0,170148,0,1,0,0,0,1,0,1,0
9.42,674432.0,170148,0,1,0,0,0,1,0,1,0
9.42,5527.0,170148,0,1,0,0,0,1,0,1,0
40.6,33167.0,170148,0,1,0,0,0,1,0,0,1
40.6,674432.0,170148,0,1,0,0,0,1,0,0,1
40.6,5527.0,170148,0,1,0,0,0,1,0,0,1
16.58,33167.0,170148,0,0,1,0,0,1,0,0,1
16.58,674432.0,170148,0,0,1,0,0,1,0,0,1
16.58,5527.0,170148,0,0,1,0,0,1,0,0,1
10.33,13630.0,127452,0,1,0,0,0,1,0,1,0
10.33,113632.0,127452,0,1,0,0,0,1,0,1,0
10.33,87296.0,127452,0,1,0,0,0,1,0,1,0
13.63,13630.0,127452,0,1,0,0,0,1,0,1,0
13.63,113632.0,127452,0,1,0,0,0,1,0,1,0
13.63,87296.0,127452,0,1,0,0,0,1,0,1,0
14.32,85636.0,177984,0,1,0,0,0,1,0,0,1
14.32,69228.0,177984,0,1,0,0,0,1,0,0,1
14.32,395918.0,177984,0,1,0,0,0,1,0,0,1
14.32,21308.0,177984,0,1,0,0,0,1,0,0,1
33.62,69841.0,204970,0,1,0,0,0,1,0,0,1
33.62,83424.0,204970,0,1,0,0,0,1,0,0,1
33.62,976096.0,204970,0,1,0,0,0,1,0,0,1
33.62,26677.0,204970,0,1,0,0,0,1,0,0,1
50.65,69841.0,204970,0,1,0,0,0,1,0,0,1
50.65,83424.0,204970,0,1,0,0,0,1,0,0,1
